1.0,,
1541,1
1542,1
1563,-1
1574,-1
1577,-1
1578,1
1581,1
1591,1
1597,-1
1599,-1
1605,1
1618,-1
1625,1
1628,1
1633,-1
1644,1
1651,-1
1655,1
1657,-1
1659,-1
1661,-1
1668,-1
1673,-1
1675,1
1676,-1
1678,-1
1687,-1
1695,1
1696,1
1703,-1
1708,-1
1710,-1
1713,-1
1714,1
1733,-1
1735,1
1736,1
1745,1
1756,-1
1760,-1
1762,-1
1765,1
1766,-1
1772,-1
1776,-1
1785,1
1787,-1
1790,1
1793,1
1797,1
1802,1
1836,-1
1844,-1
1847,-1
1858,-1
1864,1
1868,1
1871,-1
1875,-1
1880,1
1887,1
1888,1
1889,1
1899,1
1901,1
1905,-1
1910,1
1911,-1
1914,1
1924,1
1927,1
1931,-1
1944,-1
1946,-1
1948,-1
1953,1
1959,1
1961,-1
1962,-1
1964,-1
1969,1
1971,-1
1973,1
1974,1
1980,-1
1996,-1
2001,-1
2004,-1
2008,1
2012,-1
2017,-1
2025,1
2030,-1
2044,1
2046,1
2047,-1
2060,-1
2063,1
2069,-1
2079,-1
2081,-1
2085,-1
2094,1
2104,1
2108,-1
2118,-1
2119,-1
2123,-1
2125,1
2136,1
2139,-1
2144,-1
2148,-1
2150,-1
2151,1
2156,1
2159,-1
2161,1
2176,-1
2185,-1
2187,-1
2188,-1
2189,1
2191,-1
2195,1
2196,1
2197,1
2204,1
2205,-1
2206,-1
2218,-1
2219,1
2223,1
2236,1
2243,1
2245,-1
2248,-1
2257,-1
2265,1
2267,-1
2276,-1
2280,1
2295,-1
2296,1
2297,-1
2303,-1
2308,1
2312,-1
2313,1
2319,-1
2328,1
2336,1
2342,-1
2343,-1
2347,-1
2348,-1
2350,-1
2354,-1
2359,1
2365,-1
2369,1
2385,1
2391,1
2392,-1
2398,1
2399,-1
2405,1
2408,-1
2415,1
2429,1
2430,-1
2431,1
2440,-1
2444,1
2447,-1
2448,1
2450,1
2452,1
2453,-1
2454,1
2458,-1
2463,1
2467,-1
2470,-1
2472,1
2474,-1
2482,-1
2501,-1
2505,1
2510,1
2519,1
2520,-1
2522,-1
2523,-1
2524,-1
2531,-1
2544,-1
2548,-1
2552,-1
2558,-1
2559,-1
2571,-1
2572,1
2578,-1
2585,1
2599,-1
2602,1
2609,1
2614,-1
2617,-1
2621,-1
2623,-1
2638,-1
2641,1
2654,-1
2655,1
2656,-1
2657,-1
2667,-1
2669,-1
2680,-1
2684,-1
2688,-1
2698,1
2712,1
2716,-1
2727,1
2733,1
2736,1
2739,-1
2749,-1
2750,1
2755,-1
2757,-1
2759,-1
2769,1
2791,1
2797,-1
2804,-1
2807,-1
2823,1
2830,1
2836,-1
2878,-1
2898,-1
2902,1
2905,-1
2906,1
2916,-1
2918,-1
2920,1
2923,-1
2924,1
2927,-1
2935,1
2940,-1
2941,1
2943,-1
2948,1
2956,-1
2961,1
2964,-1
2972,-1
2986,-1
2987,-1
2989,-1
2993,1
3001,1
3004,-1
3006,-1
3008,-1
3013,1
3026,-1
3033,1
3035,1
3057,-1
3064,-1
3065,-1
3078,1
3080,-1
3084,1
3087,-1
3088,-1
3098,-1
3112,1
3114,-1
3118,-1
3123,-1
3128,1
3129,1
3131,-1
3133,1
3138,-1
3142,1
3144,-1
3151,1
3153,1
3154,-1
3161,-1
3162,1
3166,-1
3168,-1
3170,-1
3177,-1
3178,1
3180,1
3199,1
3204,-1
3205,-1
3208,-1
3216,-1
3217,1
3219,1
3225,-1
3227,-1
3237,-1
3245,-1
3246,-1
3249,-1
3259,-1
3260,1
3261,-1
3263,-1
3275,-1
3291,1
3293,-1
3294,-1
3296,1
3306,1
3328,1
3331,1
3333,-1
3379,-1
3383,1
3403,1
3405,1
3409,-1
3424,1
3432,-1
3435,-1
3436,-1
3437,1
3442,-1
3464,-1
3466,-1
3467,-1
3483,-1
3497,-1
3504,-1
3508,-1
3511,-1
3513,1
3515,1
3527,1
3532,-1
3550,-1
3553,1
3558,-1
3561,-1
3563,-1
3565,1
3568,1
3570,-1
3576,1
3585,1
3590,-1
3602,1
3606,1
3607,-1
3612,1
3614,-1
3623,-1
3659,1
3664,-1
3674,-1
3682,-1
3683,-1
3693,-1
3707,1
3714,1
3720,1
3723,1
3729,-1
3731,-1
3733,-1
3735,-1
3740,1
3745,1
3748,1
3752,-1
3759,-1
3760,-1
3768,1
3787,-1
3791,1
3796,1
3798,-1
3799,-1
3806,-1
3824,1
3830,1
3836,-1
3840,-1
3846,1
3859,1
3872,1
3873,-1
3878,-1
3881,1
3891,1
3896,-1
3899,1
3901,-1
3906,-1
3910,-1
3911,-1
3913,1
3915,-1
3917,1
3918,1
3920,-1
3928,-1
3932,1
3933,1
3942,1
3947,1
3953,1
3954,-1
3959,1
3971,1
3974,1
3985,-1
4005,1
4007,1
4008,1
4014,1
4019,-1
4040,1
4041,-1
4046,1
4047,1
4050,-1
4051,1
4055,-1
4058,1
4060,-1
4066,-1
4068,-1
4079,1
4081,1
4086,1
4088,-1
4092,-1
4095,1
4097,-1
4109,1
4110,1
4118,-1
4119,-1
4121,1
4122,1
4123,-1
4126,-1
4130,-1
4131,1
4141,-1
4144,-1
4158,-1
4169,1
4178,-1
4180,-1
4189,-1
4192,1
4196,1
4201,-1
4206,-1
4207,1
4220,-1
4223,-1
4227,-1
4233,1
4235,1
4241,1
4244,-1
4247,-1
4265,-1
4269,-1
4272,-1
4273,1
4288,1
4297,-1
4298,-1
4299,1
4300,1
4306,-1
4312,-1
4313,1
4316,1
4328,1
4329,1
4330,1
4333,1
4335,1
4341,-1
4342,1
4348,1
4361,1
4371,1
4381,1
4383,1
4385,-1
4388,-1
4389,-1
4418,1
4419,-1
4421,1
4422,-1
4423,-1
4424,-1
4436,-1
4440,-1
4446,1
4454,1
4457,-1
4467,-1
4470,1
4474,-1
4478,-1
4480,1
4487,-1
4488,-1
4491,1
4494,-1
4495,1
4503,-1
4505,1
4510,-1
4520,1
4529,-1
4531,1
4535,1
4537,-1
4539,-1
4545,-1
4553,-1
4559,1
4563,1
4565,1
4568,-1
4587,1
4593,-1
4609,1
4614,-1
4617,-1
4619,-1
4623,1
4627,-1
4635,1
4636,-1
4644,1
4661,1
4675,-1
4685,-1
4689,1
4693,1
4696,1
4733,1
4734,-1
4738,-1
4739,1
4741,-1
4751,-1
4758,-1
4779,1
4784,1
4788,1
4790,-1
4807,1
4812,1
4828,1
4835,-1
4839,-1
4846,-1
4847,-1
4851,-1
4855,-1
4858,1
4859,-1
4860,-1
4861,1
4865,-1
4867,1
4876,1
4886,-1
4887,-1
4888,-1
4903,-1
4905,-1
4910,1
4924,-1
4925,1
4932,1
4939,-1
4944,-1
4945,1
4949,-1
4950,-1
4969,-1
4974,-1
4980,1
4981,1
4983,1
4991,1
4995,-1
4996,-1
