0.986856516977,,
001244.png,0
001249.png,1
001255.png,0
001266.png,0
001273.png,1
001275.png,0
001276.png,1
001280.png,0
001281.png,0
001286.png,0
001287.png,1
001302.png,0
001303.png,0
001304.png,1
001306.png,0
001309.png,1
001320.png,0
001329.png,1
001330.png,0
001331.png,1
001347.png,0
001348.png,0
001350.png,0
001359.png,0
001360.png,0
001382.png,0
001383.png,1
001386.png,1
001390.png,0
001394.png,1
001396.png,0
001397.png,0
001402.png,1
001404.png,1
001406.png,1
001412.png,1
001413.png,0
001414.png,0
001422.png,1
001424.png,1
001425.png,0
001427.png,0
001437.png,0
001438.png,0
001443.png,0
001444.png,0
001445.png,0
001453.png,0
001454.png,1
001455.png,0
001459.png,0
001463.png,1
001473.png,1
001475.png,0
001480.png,1
001486.png,0
001488.png,0
001498.png,0
001502.png,0
001503.png,0
001504.png,0
001511.png,0
001512.png,1
001513.png,0
001514.png,0
001515.png,1
001527.png,1
001537.png,1
001538.png,0
001540.png,0
001551.png,0
001559.png,1
001561.png,0
001562.png,0
001566.png,0
001567.png,1
001575.png,0
001576.png,0
001587.png,0
001589.png,1
001590.png,1
001598.png,1
001616.png,0
001618.png,0
001648.png,0
001652.png,0
001657.png,1
001659.png,1
001662.png,0
001667.png,0
001675.png,0
001685.png,0
001688.png,0
001696.png,1
001700.png,1
001703.png,0
001708.png,1
001717.png,0
001726.png,0
001730.png,1
001733.png,0
001736.png,0
001737.png,1
001740.png,1
001742.png,0
001747.png,0
001749.png,0
001750.png,0
001751.png,1
001752.png,1
001754.png,0
001756.png,1
001757.png,0
001761.png,1
001769.png,0
001773.png,1
001777.png,1
001784.png,0
001788.png,1
001791.png,0
001796.png,0
001800.png,0
001801.png,0
001802.png,0
001807.png,0
001808.png,1
001817.png,0
001820.png,0
001825.png,1
001829.png,0
001832.png,0
001834.png,0
001839.png,0
001841.png,0
001847.png,0
001848.png,0
001852.png,0
001860.png,0
001861.png,0
001875.png,0
001876.png,0
001888.png,0
001889.png,1
001894.png,0
001898.png,0
001900.png,1
001905.png,0
001917.png,1
001919.png,0
001923.png,0
001946.png,0
001949.png,0
001953.png,0
001954.png,0
001960.png,0
001981.png,1
001982.png,1
001984.png,1
001985.png,0
001987.png,0
002009.png,0
002016.png,0
002023.png,0
002027.png,1
002049.png,0
002067.png,0
002070.png,0
002071.png,1
002081.png,1
002084.png,0
002093.png,0
002099.png,0
002104.png,0
002110.png,1
002114.png,0
002119.png,1
002124.png,0
002136.png,0
002141.png,0
002153.png,1
002155.png,0
002162.png,0
002163.png,0
002165.png,0
002177.png,1
002188.png,1
002193.png,1
002196.png,1
002211.png,0
002217.png,1
002221.png,0
002223.png,0
002230.png,0
002247.png,1
002254.png,0
002258.png,0
002262.png,0
002263.png,0
002264.png,1
002268.png,1
002270.png,0
002277.png,0
002293.png,0
002298.png,1
002304.png,1
002305.png,1
002315.png,1
002322.png,0
002323.png,0
002326.png,0
002328.png,0
002331.png,0
002333.png,0
002336.png,0
002337.png,0
002342.png,1
002346.png,0
002348.png,0
002353.png,1
002356.png,0
002359.png,0
002364.png,0
002368.png,0
002369.png,0
002375.png,0
002383.png,0
002386.png,0
002401.png,0
002404.png,0
002405.png,0
002417.png,1
002418.png,0
002421.png,1
002422.png,0
002423.png,0
002443.png,0
002445.png,1
002450.png,0
002458.png,1
002459.png,0
002461.png,1
002465.png,1
002468.png,1
002471.png,1
002480.png,0
002482.png,1
002483.png,0
002484.png,0
002497.png,0
002498.png,0
002506.png,1
002516.png,0
002519.png,0
002520.png,0
002526.png,0
002528.png,0
002535.png,0
002536.png,0
002547.png,1
002551.png,1
002555.png,0
002564.png,0
002572.png,0
002579.png,0
002582.png,0
002589.png,1
002591.png,0
002595.png,1
002598.png,0
002608.png,0
002610.png,0
002613.png,0
002617.png,0
002620.png,0
002629.png,0
002633.png,0
002646.png,0
002653.png,0
002654.png,1
002656.png,0
002661.png,1
002662.png,1
002666.png,0
002670.png,0
002675.png,0
002680.png,1
002682.png,0
002690.png,1
002691.png,1
002706.png,0
002719.png,1
002729.png,0
002731.png,0
002734.png,0
002748.png,1
002760.png,0
002762.png,0
002764.png,0
002767.png,0
002784.png,0
002789.png,0
002792.png,0
002799.png,0
002801.png,0
002805.png,0
002806.png,0
002809.png,0
002815.png,0
002818.png,1
002825.png,1
002854.png,1
002872.png,0
002879.png,0
002887.png,0
002896.png,0
002899.png,0
002902.png,0
002905.png,0
002906.png,0
002909.png,0
002910.png,0
002911.png,0
002913.png,1
002917.png,0
002919.png,0
002922.png,1
002934.png,1
002935.png,1
002937.png,1
002941.png,0
002942.png,0
002946.png,0
002948.png,0
002949.png,0
002954.png,1
002955.png,0
002961.png,0
002965.png,1
002968.png,0
002979.png,0
002987.png,0
002993.png,0
003000.png,0
003009.png,0
003011.png,0
003014.png,0
003020.png,0
003022.png,1
003025.png,0
003042.png,1
003048.png,0
003050.png,0
003052.png,0
003053.png,1
003061.png,0
003062.png,1
003066.png,1
003080.png,1
003081.png,1
003083.png,0
003092.png,0
003102.png,0
003103.png,0
003112.png,0
003117.png,0
003124.png,0
003132.png,1
003140.png,0
003142.png,0
003148.png,0
003149.png,1
003153.png,0
003162.png,0
003166.png,0
003170.png,0
003172.png,1
003173.png,0
003180.png,0
003182.png,0
003187.png,0
003191.png,0
003196.png,1
003198.png,1
003201.png,1
003206.png,0
003207.png,0
003211.png,0
003220.png,0
003223.png,0
003238.png,0
003240.png,0
003244.png,1
003248.png,0
003251.png,0
003252.png,0
003253.png,0
003255.png,0
003268.png,1
003271.png,0
003277.png,0
003280.png,0
003284.png,0
003291.png,0
003301.png,0
003304.png,0
003305.png,0
003310.png,0
003314.png,1
003321.png,0
003329.png,1
003337.png,0
003343.png,1
003345.png,0
003347.png,0
003354.png,0
003367.png,0
003368.png,0
003372.png,0
003377.png,0
003386.png,0
003392.png,0
003410.png,0
003413.png,0
003415.png,0
003421.png,0
003423.png,0
003427.png,0
003428.png,1
003435.png,0
003436.png,0
003440.png,0
003453.png,0
003464.png,1
003467.png,0
003476.png,0
003480.png,0
003482.png,0
003490.png,1
003492.png,0
003493.png,1
003494.png,1
003509.png,0
003512.png,0
003513.png,0
003520.png,0
003523.png,1
003526.png,1
003538.png,0
003541.png,1
003545.png,0
003549.png,1
003551.png,0
003575.png,0
003576.png,0
003599.png,0
003604.png,1
003615.png,1
003635.png,0
003641.png,0
003645.png,1
003650.png,0
003655.png,0
003662.png,0
003682.png,0
003686.png,1
003688.png,0
003693.png,0
003694.png,0
003695.png,1
003696.png,0
003708.png,1
003716.png,1
003717.png,1
003718.png,0
003722.png,1
003723.png,1
003730.png,0
003733.png,0
003744.png,0
003745.png,0
003748.png,0
003750.png,1
003751.png,1
003756.png,0
003762.png,0
003767.png,1
003769.png,0
003772.png,0
003774.png,0
003775.png,0
003779.png,1
003780.png,0
003781.png,1
003794.png,0
003796.png,0
003807.png,1
003816.png,0
003817.png,1
003821.png,0
003825.png,0
003832.png,0
003833.png,1
003841.png,0
003852.png,1
003853.png,0
003865.png,0
003878.png,0
003880.png,1
003882.png,1
003884.png,0
003894.png,0
003895.png,0
003905.png,0
003907.png,0
003911.png,0
003912.png,0
003917.png,0
003920.png,1
003925.png,1
003934.png,0
003941.png,0
003943.png,0
003944.png,0
003949.png,0
003951.png,0
003953.png,0
003956.png,0
003961.png,0
003964.png,1
003974.png,0
003979.png,0
003990.png,0
003996.png,1
004006.png,1
004022.png,1
004034.png,0
004050.png,0
004067.png,1
004078.png,1
004088.png,1
004097.png,0
004101.png,0
004110.png,0
004118.png,0
004121.png,0
004122.png,0
004127.png,1
004129.png,0
004135.png,1
004140.png,1
004141.png,0
004143.png,0
004153.png,0
004157.png,0
004163.png,0
004164.png,0
004165.png,0
004170.png,1
004171.png,0
004177.png,1
004178.png,1
004185.png,0
004188.png,0
004189.png,0
004193.png,0
004195.png,0
004196.png,0
004200.png,0
004213.png,0
004222.png,1
004223.png,1
004232.png,0
004237.png,0
004248.png,0
004251.png,0
004256.png,1
004260.png,0
004264.png,1
004271.png,0
004279.png,1
004282.png,0
004286.png,1
004288.png,0
004298.png,0
004299.png,0
004301.png,0
004322.png,0
004326.png,0
004327.png,1
004328.png,0
004335.png,0
004349.png,0
004353.png,0
004354.png,0
004357.png,1
004366.png,0
004371.png,0
004375.png,0
004378.png,1
004384.png,1
004393.png,1
004395.png,0
004405.png,0
004416.png,0
004419.png,1
004434.png,0
004437.png,0
004440.png,1
004444.png,0
004447.png,0
004448.png,0
004450.png,0
004452.png,1
004455.png,0
004461.png,0
004463.png,0
004465.png,1
004469.png,0
004474.png,0
004478.png,0
004482.png,0
004492.png,0
004496.png,0
004497.png,0
004504.png,0
004505.png,0
004515.png,0
004534.png,0
004537.png,1
004538.png,0
004540.png,1
004544.png,0
004545.png,0
004547.png,1
004553.png,0
004569.png,0
004571.png,0
004574.png,0
004605.png,1
004611.png,1
004616.png,0
004617.png,1
004618.png,0
004629.png,0
004649.png,1
004650.png,0
004652.png,1
004655.png,1
004671.png,0
004673.png,0
004674.png,0
004684.png,0
004689.png,0
004694.png,0
004697.png,0
004711.png,1
004712.png,1
004717.png,0
004721.png,1
004722.png,1
004737.png,0
004738.png,0
004740.png,0
004743.png,0
004745.png,0
004756.png,1
004766.png,0
004767.png,0
004783.png,1
004788.png,0
004792.png,0
004793.png,0
004795.png,0
004801.png,0
004803.png,0
004814.png,1
004817.png,0
004819.png,1
004821.png,1
004844.png,0
004845.png,0
004850.png,0
004858.png,0
004864.png,0
004873.png,0
004876.png,0
004877.png,0
004882.png,0
004883.png,1
004894.png,1
004898.png,0
004903.png,1
004904.png,1
004915.png,0
004928.png,0
004929.png,0
004938.png,1
004951.png,0
004952.png,1
004956.png,0
004970.png,0
004973.png,0
004977.png,0
004980.png,0
004981.png,0
004986.png,0
004989.png,1
004997.png,0
