0.993428258488,,
4343,-1
4347,-1
4348,-1
4352,-1
4361,-1
4383,-1
4398,-1
4399,1
4401,-1
4405,-1
4406,-1
4409,1
4411,-1
4421,-1
4423,-1
4432,-1
4437,-1
4445,1
4448,-1
4454,-1
4457,-1
4458,-1
4461,-1
4463,1
4465,1
4468,1
4474,-1
4476,-1
4477,-1
4482,-1
4487,-1
4488,-1
4489,1
4491,-1
4499,-1
4510,1
4514,-1
4521,-1
4523,-1
4527,-1
4530,-1
4531,-1
4535,-1
4537,1
4545,-1
4557,1
4559,-1
4560,1
4568,1
4571,-1
4576,1
4579,-1
4600,-1
4605,1
4608,-1
4611,1
4613,-1
4614,1
4628,-1
4631,-1
4632,-1
4638,-1
4640,-1
4652,1
4655,1
4673,-1
4675,-1
4681,-1
4684,-1
4694,-1
4698,-1
4699,-1
4717,-1
4721,1
4728,-1
4734,-1
4744,1
4758,1
4766,-1
4767,-1
4772,1
4774,1
4796,-1
4806,-1
4815,-1
4821,1
4826,-1
4828,-1
4835,-1
4836,1
4842,1
4850,-1
4852,1
4853,-1
4854,-1
4860,-1
4863,-1
4867,-1
4868,-1
4874,-1
4878,-1
4880,-1
4881,-1
4886,-1
4890,-1
4893,-1
4900,1
4901,-1
4914,-1
4917,-1
4920,-1
4921,1
4928,-1
4936,-1
4940,-1
4944,1
4949,1
4951,-1
4959,-1
4968,-1
4972,-1
4977,-1
4983,-1
4997,-1
