0.81708652793,,
004681.png,0
004684.png,0
004685.png,0
004686.png,0
004690.png,0
004691.png,0
004692.png,1
004693.png,0
004713.png,1
004719.png,0
004724.png,0
004734.png,1
004738.png,1
004758.png,1
004759.png,0
004760.png,1
004765.png,0
004783.png,0
004788.png,0
004789.png,1
004793.png,0
004797.png,0
004805.png,1
004806.png,0
004807.png,0
004811.png,0
004818.png,0
004825.png,0
004829.png,0
004836.png,1
004837.png,0
004840.png,1
004849.png,0
004850.png,0
004855.png,1
004861.png,0
004863.png,0
004866.png,0
004867.png,0
004880.png,0
004887.png,0
004888.png,0
004891.png,0
004893.png,1
004894.png,1
004904.png,1
004905.png,0
004906.png,0
004910.png,0
004920.png,0
004924.png,1
004926.png,0
004927.png,0
004930.png,0
004937.png,0
004940.png,0
004941.png,0
004942.png,0
004943.png,1
004946.png,1
004949.png,1
004951.png,0
004956.png,0
004959.png,0
004961.png,0
004965.png,1
004966.png,0
004971.png,1
004972.png,0
004977.png,0
004978.png,1
004980.png,0
004997.png,0
