0.99452354874,,
003469.png,0
003474.png,0
003479.png,0
003481.png,0
003486.png,0
003493.png,1
003498.png,0
003501.png,0
003519.png,0
003524.png,0
003527.png,0
003530.png,0
003548.png,0
003552.png,1
003554.png,0
003560.png,0
003565.png,0
003567.png,0
003569.png,0
003572.png,0
003577.png,0
003584.png,0
003586.png,0
003594.png,1
003608.png,1
003619.png,1
003624.png,1
003626.png,0
003630.png,0
003634.png,0
003643.png,0
003647.png,0
003649.png,1
003650.png,0
003659.png,0
003673.png,1
003674.png,1
003685.png,0
003688.png,0
003690.png,0
003691.png,0
003695.png,1
003703.png,0
003705.png,1
003706.png,0
003720.png,0
003722.png,1
003728.png,0
003733.png,0
003735.png,0
003745.png,0
003748.png,0
003750.png,1
003753.png,1
003767.png,1
003768.png,0
003770.png,0
003777.png,1
003789.png,0
003790.png,0
003793.png,0
003811.png,1
003818.png,1
003824.png,0
003825.png,0
003831.png,0
003842.png,0
003846.png,0
003849.png,0
003851.png,1
003856.png,0
003867.png,0
003878.png,0
003879.png,0
003885.png,1
003897.png,1
003912.png,0
003925.png,1
003928.png,0
003951.png,0
003954.png,1
003956.png,0
003960.png,0
003962.png,0
003964.png,1
003968.png,1
003985.png,0
003993.png,0
004009.png,0
004013.png,0
004014.png,0
004019.png,1
004022.png,1
004026.png,0
004029.png,0
004039.png,0
004042.png,1
004044.png,0
004050.png,0
004060.png,0
004063.png,0
004066.png,0
004070.png,0
004072.png,1
004073.png,1
004074.png,1
004080.png,0
004081.png,0
004087.png,0
004090.png,1
004099.png,0
004102.png,1
004109.png,0
004114.png,0
004117.png,0
004120.png,0
004126.png,0
004133.png,0
004135.png,1
004143.png,0
004144.png,0
004147.png,0
004150.png,0
004157.png,0
004165.png,0
004166.png,0
004168.png,0
004171.png,0
004180.png,1
004182.png,0
004193.png,0
004204.png,0
004205.png,0
004209.png,0
004213.png,0
004215.png,0
004221.png,1
004228.png,1
004234.png,0
004235.png,0
004238.png,0
004239.png,1
004263.png,1
004269.png,0
004279.png,1
004299.png,0
004308.png,0
004312.png,0
004313.png,0
004317.png,0
004330.png,0
004332.png,0
004334.png,0
004338.png,0
004350.png,0
004362.png,0
004363.png,0
004365.png,1
004366.png,0
004370.png,0
004379.png,0
004381.png,0
004384.png,1
004385.png,0
004387.png,0
004392.png,0
004402.png,0
004406.png,0
004424.png,1
004429.png,0
004430.png,0
004435.png,0
004437.png,0
004440.png,1
004457.png,0
004470.png,0
004477.png,0
004483.png,0
004486.png,0
004491.png,0
004500.png,1
004508.png,0
004517.png,1
004518.png,1
004521.png,0
004538.png,0
004539.png,1
004553.png,0
004555.png,0
004559.png,0
004569.png,0
004576.png,1
004579.png,0
004580.png,0
004585.png,0
004586.png,1
004587.png,0
004600.png,0
004602.png,0
004605.png,1
004610.png,0
004614.png,1
004615.png,0
004616.png,0
004631.png,0
004632.png,0
004634.png,0
004637.png,1
004645.png,0
004646.png,1
004649.png,1
004656.png,0
004657.png,0
004659.png,0
004674.png,0
004675.png,0
004682.png,0
004684.png,0
004686.png,0
004690.png,0
004711.png,1
004721.png,1
004724.png,1
004732.png,0
004736.png,0
004738.png,0
004740.png,0
004744.png,1
004763.png,1
004768.png,0
004770.png,1
004776.png,0
004786.png,0
004789.png,0
004796.png,0
004806.png,0
004815.png,0
004818.png,1
004826.png,0
004832.png,0
004835.png,0
004837.png,0
004851.png,0
004855.png,0
004856.png,0
004863.png,0
004871.png,1
004874.png,0
004877.png,0
004881.png,0
004883.png,1
004892.png,0
004899.png,0
004903.png,1
004916.png,0
004924.png,1
004925.png,0
004929.png,0
004930.png,0
004940.png,0
004947.png,0
004951.png,0
004955.png,1
004964.png,1
004965.png,1
004967.png,0
004969.png,1
004970.png,0
004971.png,0
004975.png,1
004977.png,0
004982.png,1
004995.png,1
004999.png,1
